"CO_MUNICIPIO_RESIDENCIA","MUNICIPIO","MEDIA_FINAL","MEDIA_CN","MEDIA_CH","MEDIA_LC","MEDIA_MT","MEDIA_REDACAO"
3135456,"JENIPAPO DE MINAS",2442.27453416149,454.283850931677,511.670186335404,505.916770186335,459.968944099379,510.434782608696
3135506,"JEQUERI",2553.77823834197,473.327979274611,534.784455958549,518.254922279793,484.405699481865,543.00518134715
3135605,"JEQUITAÍ",2505.2085106383,469.663120567376,527.541134751773,520.558865248227,467.019858156028,520.425531914894
3135704,"JEQUITIBÁ",2506.56046511628,469.574418604651,525.229069767442,520.102325581395,479.329069767442,512.325581395349
3135803,"JEQUITINHONHA",2452.47598425197,455.04625984252,515.105708661417,509.733858267717,464.537007874016,508.053149606299
3135902,"JESUÂNIA",2482.27067669173,473.960902255639,519.140601503759,507.493984962406,480.472180451128,501.203007518797
3136009,"JOAÍMA",2443.70779816514,458.635779816514,513.977064220183,511.975229357798,472.97752293578,486.142201834862
3136108,"JOANÉSIA",2496.4488372093,467.796511627907,519.752325581395,514.247674418605,489.768604651163,504.883720930233
3136207,"JOÃO MONLEVADE",2688.49441305712,502.0855304457,554.347018204645,533.728342749529,532.164030131827,566.169491525424
3136306,"JOÃO PINHEIRO",2514.11490984743,470.876352288488,521.600346740638,515.407420249653,485.553952843273,520.676837725381
3136405,"JOAQUIM FELÍCIO",2509.55066666667,462.674666666667,528.36,513.92,474.462666666667,530.133333333333
3136504,"JORDÂNIA",2362.66807228916,451.818072289157,488.347590361446,487.862048192771,458.616265060241,476.024096385542
3136520,"JOSÉ GONÇALVES DE MINAS",2383.05971223022,446.369784172662,500.127338129496,485.238848920863,463.410071942446,487.913669064748
3136553,"JOSÉ RAYDAN",2493.50133333333,465.949333333333,526.866666666667,513.308,480.977333333333,506.4
3136579,"JOSENÓPOLIS",2363.39833333333,442.945,493.618333333333,485.101666666667,447.733333333333,494
3136603,"NOVA UNIÃO",2511.22936507936,459.897619047619,515.754761904762,510.798412698413,477.635714285714,547.142857142857
3136652,"JUATUBA",2565.45372460497,477.856772009029,538.658690744921,523.920316027088,500.954740406321,524.063205417607
3136702,"JUIZ DE FORA",2744.14827220128,506.983613779925,568.763490631137,547.333913689686,534.729444238017,586.337809862519
3136801,"JURAMENTO",2472.601,457.313,522.481,512.072,467.335,513.4
3136900,"JURUAIA",2719.63768844221,502.953768844221,552.672361809045,538.468844221106,553.78391959799,571.758793969849
3136959,"JUVENÍLIA",2361.31748251748,449.202097902098,502.011888111888,487.818881118881,442.564335664336,479.72027972028
3137007,"LADAINHA",2458.72549800797,462.920717131474,509.605179282869,504.37609561753,472.73984063745,509.083665338645
3137106,"LAGAMAR",2499.69827586207,473.356896551724,524.722988505747,516.104597701149,483.444827586207,502.068965517241
3137205,"LAGOA DA PRATA",2691.61386430678,497.407079646018,554.728121927237,541.737069813176,531.335496558505,566.406096361849
3137304,"LAGOA DOS PATOS",2376.71240875912,448.211678832117,506.889051094891,486.535766423358,455.367883211679,479.70802919708
3137403,"LAGOA DOURADA",2657.07924107143,491.039508928571,544.483258928572,522.4265625,514.531696428571,584.598214285714
3137502,"LAGOA FORMOSA",2682.39948849105,493.664194373401,549.771355498721,536.265728900256,523.056265984655,579.641943734015
3137536,"LAGOA GRANDE",2498.7650887574,466.905917159763,519.712426035503,509.591715976331,478.176331360947,524.378698224852
3137601,"LAGOA SANTA",2693.22939051919,497.349706546275,558.851738148984,545.968261851016,521.335079006772,569.72460496614
3137700,"LAJINHA",2564.15641791045,484.50447761194,533.602089552239,513.488656716418,493.45671641791,539.10447761194
3137809,"LAMBARI",2623.64622823985,487.023791102515,548.683945841393,535.892069632495,522.568665377176,529.477756286267
3137908,"LAMIM",2661.70918367347,490.867346938775,533.880612244898,534.547959183673,521.392857142857,581.020408163265
3138005,"LARANJAL",2618.47352941176,486.878431372549,537.397058823529,525.486274509804,514.594117647059,554.117647058824
3138104,"LASSANCE",2473.16507936508,458.37619047619,523.056349206349,512.46746031746,467.042857142857,512.222222222222
3138203,"LAVRAS",2717.90016433854,506.627074774034,559.535476581758,541.615529991783,529.248007395234,580.874075595727
3138302,"LEANDRO FERREIRA",2522.72666666667,475.348888888889,518.308888888889,527.684444444444,497.828888888889,503.555555555556
3138351,"LEME DO PRADO",2460.80505050505,470.018686868687,516.578787878788,503.522727272727,465.836363636364,504.848484848485
3138401,"LEOPOLDINA",2710.70618145563,501.759322033898,559.79591226321,541.504386839482,534.466101694915,573.180458624128
3138500,"LIBERDADE",2543.90507246377,475.876086956522,535.177536231884,518.857246376812,484.71884057971,529.275362318841
3138609,"LIMA DUARTE",2565.35243055556,473.269965277778,535.691145833333,518.611805555556,503.994791666667,533.784722222222
3138625,"LIMEIRA DO OESTE",2521.85544554455,476.222772277228,518.714851485149,514.943564356436,493.360396039604,518.613861386139
3138658,"LONTRA",2456.82305084746,460.933220338983,515.040677966102,505.770847457627,477.315593220339,497.762711864407
3138674,"LUISBURGO",2578.75087719298,491.626315789474,530.694736842105,516.763157894737,497.561403508772,542.105263157895
3138682,"LUISLÂNDIA",2410.40044052864,444.9859030837,507.76872246696,501.430396475771,457.360792951542,498.854625550661
3138708,"LUMINÁRIAS",2578.60357142857,478.265816326531,533.288775510204,517.085714285714,482.208163265306,567.755102040816
3138807,"LUZ",2596.71415525114,489.561872146119,541.894748858447,528.080593607306,504.300228310502,532.876712328767
3138906,"MACHACALIS",2412.10588235294,453.292810457516,500.918954248366,496.897385620915,466.617647058824,494.37908496732
3139003,"MACHADO",2662.69299435028,492.967118644068,547.35988700565,533.770508474576,517.998870056497,570.596610169492
3139102,"MADRE DE DEUS DE MINAS",2541.85973154362,485.485906040268,531.71610738255,508.972483221476,486.691946308725,528.993288590604
3139201,"MALACACHETA",2497.30299295775,466.280633802817,521.198591549296,512.336971830986,475.972711267606,521.514084507042
3139250,"MAMONAS",2507.3130952381,459.733333333333,522.95,514.140476190476,480.965476190476,529.52380952381
3139300,"MANGA",2332.37616387337,445.12364990689,490.793296089385,487.501675977654,442.88677839851,466.070763500931
3139409,"MANHUAÇU",2587.85125248509,481.236421471173,537.895467196819,524.444572564612,503.796461232604,540.478330019881
3139508,"MANHUMIRIM",2608.20904347826,485.178086956522,540.741739130435,527.56452173913,501.750782608696,552.973913043478
3139607,"MANTENA",2545.81324137931,475.574482758621,530.631448275862,524.184827586207,491.063862068965,524.358620689655
3139706,"MARAVILHAS",2484.31703056769,467.414847161572,522.66768558952,508.418340611354,474.375109170306,511.441048034935
3139805,"MAR DE ESPANHA",2645.47210300429,493.462231759657,545.295278969957,534.436909871245,500.174678111588,572.103004291846
3139904,"MARIA DA FÉ",2651.33140096618,492.15,545.326570048309,531.770289855072,522.326086956522,559.75845410628
3140001,"MARIANA",2608.39372846313,483.94600275672,546.887077877326,525.395658166782,499.770089593384,552.394900068918
3140100,"MARILAC",2444.61368421053,466.722105263158,508.562105263158,501.076842105263,467.41052631579,500.842105263158
3140159,"MÁRIO CAMPOS",2550.03436619718,472.558591549296,537.542535211268,520.801690140845,490.568169014084,528.56338028169
3140209,"MARIPÁ DE MINAS",2562.32417582417,473.915384615385,524.383516483517,515.871428571429,494.967032967033,553.186813186813
3140308,"MARLIÉRIA",2526.51538461538,477.147008547009,524.648717948718,509.611111111111,491.176923076923,523.931623931624
3140407,"MARMELÓPOLIS",2479.45975609756,465.343902439025,518.821951219512,516.114634146341,488.203658536585,490.975609756098
3140506,"MARTINHO CAMPOS",2569.33357933579,478.856826568266,532.90332103321,528.470110701107,502.018450184502,527.084870848709
3140530,"MARTINS SOARES",2549.35984251969,481.652755905512,533.135433070866,527.937007874016,488.209448818898,518.425196850394
3140555,"MATA VERDE",2434.21796875,456.3734375,510.123828125,500.51640625,462.985546875,504.21875
3140605,"MATERLÂNDIA",2490.97685185185,468.172222222222,522.841666666667,506.289814814815,476.802777777778,516.87037037037
3140704,"MATEUS LEME",2588.07031419285,479.033586132178,541.227410617552,526.045612134345,503.345503791983,538.418201516793
3140803,"MATIAS BARBOSA",2587.40960451977,480.40395480226,537.35593220339,524.418361581921,500.358474576271,544.872881355932
3140852,"MATIAS CARDOSO",2311.24842105263,438.681052631579,491.993684210526,485.888421052632,431.316842105263,463.368421052632
3140902,"MATIPÓ",2489.65551102204,469.258116232465,517.701402805611,505.954308617235,485.799799599198,510.941883767535
3141009,"MATO VERDE",2473.94875621891,457.469402985075,513.766417910448,501.267910447761,477.514676616915,523.930348258706
3141108,"MATOZINHOS",2576.66587561375,479.738297872341,542.613911620295,526.724877250409,503.988134206219,523.600654664484
3141207,"MATUTINA",2598.52115384615,487.176923076923,532.255769230769,521.492307692308,507.403846153846,550.192307692308
3141306,"MEDEIROS",2673.06181818182,514.681818181818,558.527272727273,529.978181818182,508.42,561.454545454545
3141405,"MEDINA",2488.10649350649,461.559415584416,517.371103896104,514.892532467533,467.400324675325,526.883116883117
3141504,"MENDES PIMENTEL",2512.18872180451,466.482706766917,523.191729323308,513.339097744361,483.859398496241,525.315789473684
3141603,"MERCÊS",2622.75176470588,488.489411764706,543.425882352941,524.938823529412,516.838823529412,549.058823529412
3141702,"MESQUITA",2532.39358974359,475.241025641026,528.770512820513,520.920512820513,468.74358974359,538.717948717949
3141801,"MINAS NOVAS",2417.53419421488,458.172727272727,509.357954545455,498.760640495868,461.780061983471,489.462809917355
3141900,"MINDURI",2516.52843137255,478.478431372549,522.072549019608,511.075490196079,483.529411764706,521.372549019608
3142007,"MIRABELA",2448.54131274131,456.118918918919,519.115057915058,508.339768339768,457.940540540541,507.027027027027
3142106,"MIRADOURO",2601.19059405941,476.615346534654,541.401485148515,523.662871287129,508.025742574257,551.485148514852
3142205,"MIRAÍ",2598.54924623115,475.01256281407,538.210050251256,527.320603015075,500.518592964824,557.48743718593
3142254,"MIRAVÂNIA",2374.6953125,443.0484375,493.1125,497.703125,454.58125,486.25
3142304,"MOEDA",2618.34732142857,484.796428571428,548.6125,536.408035714286,512.458928571429,536.071428571429
3142403,"MOEMA",2656.95306122449,486.665306122449,539.89387755102,537.672789115646,526.190476190476,566.530612244898
3142502,"MONJOLOS",2373.54356435644,452.09900990099,492.291089108911,492.890099009901,455.867326732673,480.39603960396
3142601,"MONSENHOR PAULO",2640.75277777778,490.348611111111,545.575,536.447222222222,511.159722222222,557.222222222222
3142700,"MONTALVÂNIA",2468.4140077821,463.608171206226,514.569260700389,505.712451361868,474.485214007782,510.038910505837
3142809,"MONTE ALEGRE DE MINAS",2577.24340836013,482.710610932476,533.181672025724,519.010289389068,483.88424437299,558.456591639871
3142908,"MONTE AZUL",2496.3160944206,468.945278969957,518.758583690987,504.467381974249,477.406652360515,526.738197424893
3143005,"MONTE BELO",2680.4706959707,487.22967032967,548.295604395604,532.843956043956,531.295604395604,580.805860805861
3143104,"MONTE CARMELO",2617.36813186813,489.310683760684,541.679181929182,528.010805860806,501.606166056166,556.761294261294
3143153,"MONTE FORMOSO",2388.26363636364,449.575,498.848863636364,485.789772727273,447.231818181818,506.818181818182
3143203,"MONTE SANTO DE MINAS",2601.53598233996,475.317218543046,536.086092715232,530.456291390729,494.510816777042,565.165562913907
3143302,"MONTES CLAROS",2629.74080465486,487.334891585439,546.675313308136,531.76319375373,502.428764670778,561.538641336781
3143401,"MONTE SIÃO",2636.21485587583,495.835476718404,549.29844789357,537.256319290466,516.441019955654,537.383592017738
3143450,"MONTEZUMA",2478.9624,464.6048,509.6624,500.58,474.9952,529.12
3143500,"MORADA NOVA DE MINAS",2598.75652173913,480.680434782609,542.890579710145,522.923913043478,505.884782608696,546.376811594203
3143609,"MORRO DA GARÇA",2583.75757575758,482.027272727273,542.178787878788,528.787878787879,498.642424242424,532.121212121212
3143708,"MORRO DO PILAR",2418.49137931034,456.339655172414,517.374137931035,484.153448275862,450.968965517241,509.655172413793
3143807,"MUNHOZ",2602.53918918919,483.414864864865,540.017567567568,528.710810810811,507.693243243243,542.702702702703
3143906,"MURIAÉ",2637.26853932584,487.6063867534,544.220136014193,531.977439384979,515.743997634536,557.720579538734
3144003,"MUTUM",2549.90014556041,474.514264919942,527.324454148472,518.035807860262,497.216302765648,532.809315866084
3144102,"MUZAMBINHO",2682.33271719039,497.181515711645,553.649722735675,535.180776340111,519.093345656192,577.227356746765
3144201,"NACIP RAYDAN",2623.1425,482.385,547.9625,526.805,493.49,572.5
3144300,"NANUQUE",2496.62391959799,464.590753768844,522.393768844221,513.998090452261,473.642311557789,521.998994974874
3144359,"NAQUE",2409.49029850746,452.479104477612,506.551492537313,496.818656716418,454.387313432836,499.253731343284
3144375,"NATALÂNDIA",2416.58181818182,460.963636363636,499.350909090909,493.989090909091,457.914545454545,504.363636363636
3144409,"NATÉRCIA",2617.32882882883,488.572972972973,528.37027027027,521.582882882883,513.036936936937,565.765765765766
3144508,"NAZARENO",2589.925,478.423958333333,533.4625,520.046875,501.047222222222,556.944444444444
3144607,"NEPOMUCENO",2618.87840755735,491.740215924427,537.312685560054,522.968286099865,508.881511470985,557.975708502024
3144656,"NINHEIRA",2380.08917197452,452.490445859873,495.603821656051,494.71974522293,465.173248407643,472.101910828025
3144672,"NOVA BELÉM",2397.02280701754,450.942105263158,498.463157894737,499.442105263158,466.421052631579,481.754385964912
3144706,"NOVA ERA",2556.95850144092,476.978242074928,534.083717579251,521.817579250721,497.681268011527,526.397694524496
3144805,"NOVA LIMA",2725.9263771873,506.599805573558,563.075955930006,546.45939727803,537.94935191186,571.841866493843
3144904,"NOVA MÓDICA",2500.52428571429,468.618571428572,515.554285714286,508.287142857143,486.635714285714,521.428571428571
3145000,"NOVA PONTE",2528.88163265306,472.961734693877,527.960204081633,512.192857142857,482.501530612245,533.265306122449
3145059,"NOVA PORTEIRINHA",2464.21634615385,457.978846153846,521.014903846154,506.917788461538,469.266346153846,509.038461538462
3145109,"NOVA RESENDE",2673.24215246637,490.440358744395,539.366816143498,527.67668161435,532.413004484305,583.345291479821
3145208,"NOVA SERRANA",2579.98662650602,477.693554216867,538.183554216867,531.106445783132,506.436807228916,526.566265060241
3145307,"NOVO CRUZEIRO",2430.50688705234,457.959779614325,511.340082644628,504.379476584022,465.477685950413,491.349862258953
3145356,"NOVO ORIENTE DE MINAS",2492.20138888889,469.498611111111,519.619907407407,502.784259259259,479.1875,521.111111111111
3145372,"NOVORIZONTE",2497.7900990099,461.605940594059,529.757425742574,514.556435643564,481.375247524752,510.49504950495
3145406,"OLARIA",2419.89189189189,456.922972972973,511.537837837838,501.924324324324,458.695945945946,490.810810810811
3145455,"OLHOS-DÁGUA",2444.72470588235,459.119411764706,505.621764705882,500.052352941176,472.078235294118,507.852941176471
3145505,"OLÍMPIO NORONHA",2558.50933333333,469.448,536.426666666667,523.598666666667,495.969333333333,533.066666666667
3145604,"OLIVEIRA",2650.33400182315,492.458432087511,545.323427529626,532.095077484047,512.864539653601,567.592525068368
3145703,"OLIVEIRA FORTES",2591.6,481.075675675676,545.356756756757,513.727027027027,476.845945945946,574.594594594595
3145802,"ONÇA DE PITANGUI",2421.00483870968,446.003225806452,515.583870967742,505.051612903226,457.914516129032,496.451612903226
3145851,"ORATÓRIOS",2544.71127819549,469.80977443609,530.559398496241,518.954135338346,479.974436090226,545.413533834586
3145877,"ORIZÂNIA",2466.55984848485,466.440151515152,513.190151515151,501.246212121212,464.319696969697,521.363636363636
3145901,"OURO BRANCO",2711.48076098607,509.157556270096,562.910664523044,536.673097534834,532.680493033226,570.058949624866
3146008,"OURO FINO",2663.03185550082,497.20328407225,549.874384236453,540.095238095238,516.909852216749,558.949096880131
3146107,"OURO PRETO",2644.99587261146,494.808,552.84578343949,522.030038216561,512.743898089172,562.568152866242
3146206,"OURO VERDE DE MINAS",2376.24773662551,446.587654320988,497.754320987654,493.186008230453,450.900823045267,487.818930041152
3146255,"PADRE CARVALHO",2349.54326923077,439.903846153846,493.172115384615,490.660576923077,457.152884615385,468.653846153846
3146305,"PADRE PARAÍSO",2482.30234541578,457.108742004264,522.037526652452,515.074626865672,474.008955223881,514.07249466951
3146404,"PAINEIRAS",2620.485,489.101666666667,532.369166666667,521.234166666667,509.113333333333,568.666666666667
3146503,"PAINS",2547.35147928994,481.599408284024,525.937869822485,515.668639053255,507.104142011834,517.041420118343
3146552,"PAI PEDRO",2466.04427480916,464.403816793893,515.471755725191,505.340458015267,490.446564885496,490.381679389313
3146602,"PAIVA",2425.734375,454.809375,501.640625,500.459375,456.325,512.5
3146701,"PALMA",2536.06310679612,460.725242718447,524.62427184466,516.24854368932,480.290291262136,554.174757281553
3146750,"PALMÓPOLIS",2406.76617647059,436.392647058824,506.955882352941,504.994117647059,437.247058823529,521.176470588235
3146909,"PAPAGAIOS",2516.31406649616,470.397442455243,526.240920716113,506.940153452686,487.978516624041,524.757033248082
3147006,"PARACATU",2553.31271274748,479.23146926016,528.917992358458,518.063494268843,492.368600208406,534.731156651615
3147105,"PARÁ DE MINAS",2641.8918510713,490.821320688444,545.995539164032,532.197295398665,521.428451001054,551.449244819108
3147204,"PARAGUAÇU",2582.278994614,474.554219030521,536.456193895871,527.002692998204,495.899640933573,548.366247755835
3147303,"PARAISÓPOLIS",2701.074375,499.976458333333,552.665416666667,542.211041666667,540.138125,566.083333333333
3147402,"PARAOPEBA",2588.9244966443,482.721140939597,534.74244966443,519.122818791946,507.036073825503,545.302013422819
3147501,"PASSABÉM",2452.37547169811,470.824528301887,516.441509433962,494.132075471698,475.128301886792,495.849056603774
3147600,"PASSA QUATRO",2757.23333333333,512.574122807018,564.702192982456,557.605701754386,532.175877192982,590.175438596491
3147709,"PASSA TEMPO",2583.58714285714,477.584285714286,535.128571428571,523.462142857143,503.555,543.857142857143
3147808,"PASSA-VINTE",2592.75217391304,476.713043478261,540.198550724638,517,500.869565217391,557.971014492754
3147907,"PASSOS",2653.25277115614,491.798569725864,547.073301549464,536.2186829559,516.465852205006,561.696364719905
3147956,"PATIS",2379.84308943089,449.506504065041,501.09756097561,488.89593495935,450.261788617886,490.081300813008
3148004,"PATOS DE MINAS",2722.54535211268,508.026338028169,558.399107981221,541.375751173709,527.541338028169,587.202816901408
3148103,"PATROCÍNIO",2615.9296430004,483.660810268753,539.62892097874,527.529041315684,504.236421981548,560.874448455676
3148202,"PATROCÍNIO DO MURIAÉ",2561.63271028037,477.676635514019,530.946728971963,513.999065420561,487.608411214953,551.401869158879
3148301,"PAULA CÂNDIDO",2608.36515957447,484.518882978723,538.748670212766,521.191755319149,506.618617021277,557.287234042553
3148400,"PAULISTAS",2495.22361111111,475.001388888889,522.427777777778,516.922222222222,467.816666666667,513.055555555556
3148509,"PAVÃO",2516.28,463.180714285714,525.207142857143,513.816428571428,470.647142857143,543.428571428571
3148608,"PEÇANHA",2581.10638297872,474.416595744681,529.494468085106,517.395744680851,491.714468085106,568.085106382979
3148707,"PEDRA AZUL",2532.63828996282,466.315241635688,528.162081784387,523.944237918216,477.859851301115,536.35687732342
3148756,"PEDRA BONITA",2431.625,457.108823529412,513.070588235294,491.136764705882,463.25,507.058823529412
3148806,"PEDRA DO ANTA",2503.16097560976,480.79674796748,526.677235772358,503.334146341463,482.271544715447,510.081300813008
3148905,"PEDRA DO INDAIÁ",2730.39423076923,509.453846153846,560.109615384615,532.765384615385,536.526923076923,591.538461538462
3149002,"PEDRA DOURADA",2506.61851851852,470.419444444445,523.175925925926,519.395370370371,466.590740740741,527.037037037037
3149101,"PEDRALVA",2695.95835962145,509.518296529968,556.56025236593,533.146687697161,526.449211356467,570.283911671924
3149150,"PEDRAS DE MARIA DA CRUZ",2372.37647058824,449.109803921569,507.732843137255,492.893137254902,451.562254901961,471.078431372549
3149200,"PEDRINÓPOLIS",2511.39493670886,467.915189873418,527.237974683544,509.66329113924,487.591139240506,518.987341772152
3149309,"PEDRO LEOPOLDO",2618.13758750673,485.485675821217,544.976521270867,532.893914916532,509.693699515347,545.087775982768
3149408,"PEDRO TEIXEIRA",2542.41285714286,474.961428571429,518.045714285714,505.967142857143,506.581428571428,536.857142857143
3149507,"PEQUERI",2488.79,458.001111111111,520.454444444444,514.97,476.031111111111,519.333333333333
3149606,"PEQUI",2616.95789473684,489.225,542.238157894737,521.730263157895,514.027631578947,549.736842105263
3149705,"PERDIGÃO",2661.71226993865,486.266871165644,548.224539877301,538.09018404908,527.658282208589,561.472392638037
3149804,"PERDIZES",2629.84797979798,493.29696969697,542.080303030303,528.087373737374,517.090404040404,549.292929292929
3149903,"PERDÕES",2625.99744408946,489.652076677316,540.00607028754,527.91821086262,506.887539936102,561.533546325879
3149952,"PERIQUITO",2430.3584,453.7368,513.936,499.7248,462.4808,500.48
3150000,"PESCADOR",2452.68235294118,457.373529411765,517.947058823529,503.701960784314,457.189215686274,516.470588235294
3150109,"PIAU",2550.28245614035,462.650877192983,539.657894736842,528.817543859649,471.787719298246,547.368421052632
3150158,"PIEDADE DE CARATINGA",2490.26229508197,469.610382513661,522.945355191257,510.184699453552,483.319672131148,504.20218579235
3150208,"PIEDADE DE PONTE NOVA",2547.92573529412,482.9,529.554411764706,508.733088235294,483.355882352941,543.382352941176
3150307,"PIEDADE DO RIO GRANDE",2578.41121495327,474.294392523365,527.354205607477,512.454205607477,495.523364485981,568.785046728972
3150406,"PIEDADE DOS GERAIS",2529.79333333333,474.284444444444,528.612222222222,517.358888888889,499.982222222222,509.555555555556
3150505,"PIMENTA",2565.23859649123,482.882894736842,535.455263157895,518.063596491228,504.977192982456,523.859649122807
3150539,"PINGO-DÁGUA",2529.85858585859,482.682828282828,522.763636363636,514.252525252525,476.422222222222,533.737373737374
3150570,"PINTÓPOLIS",2325.31052631579,445.66992481203,484.473684210526,484.071428571429,439.817293233083,471.278195488722
3150604,"PIRACEMA",2649.0106060606,497.962121212121,536.689393939394,527.938636363637,526.420454545455,560
3150703,"PIRAJUBA",2481.89047619048,471.279365079365,516.055555555556,506.322222222222,471.407936507936,516.825396825397
3150802,"PIRANGA",2577.20089686099,482.457847533632,534.607847533632,514.523542600897,513.369506726457,532.242152466368
3150901,"PIRANGUÇU",2669.40096153846,496.463461538462,560.024038461538,534.357692307692,517.978846153846,560.576923076923
3151008,"PIRANGUINHO",2633.30958466454,493.55143769968,548.529392971246,525.83482428115,523.36517571885,542.02875399361
3151107,"PIRAPETINGA",2596.36286764706,475.245588235294,534.102205882353,522.375367647059,495.963235294118,568.676470588235
3151206,"PIRAPORA",2566.18944575472,477.793691037736,537.653007075472,523.322523584906,488.94204009434,538.478183962264
3151305,"PIRAÚBA",2657.89403669725,491.210550458716,543.22247706422,529.579816513762,519.661009174312,574.220183486239
3151404,"PITANGUI",2595.93672922252,484.780160857909,535.784048257373,525.444638069705,511.107506702413,538.820375335121
3151503,"PIUMHI",2625.99233067729,489.261653386454,541.122410358566,530.577988047809,513.120916334661,551.909362549801
3151602,"PLANURA",2569.63757225434,479.250289017341,539.347976878613,526.254913294798,493.801734104046,530.982658959538
3151701,"POÇO FUNDO",2682.78616714698,496.375504322767,553.397982708934,533.793371757925,528.902305475504,570.317002881844
3151800,"POÇOS DE CALDAS",2719.74916231804,502.448228508651,562.330458665202,545.425048063719,533.497912661357,576.047514419116
3151909,"POCRANE",2596.51085271318,481.389147286822,541.037209302326,529.644186046512,497.928682170543,546.511627906977
3152006,"POMPÉU",2525.68544819558,468.527473806752,524.944470314319,513.84924330617,490.494644935972,527.869615832363
3152105,"PONTE NOVA",2649.21840942563,491.149189985273,546.661266568483,531.326558664703,511.038193421699,569.043200785469
3152131,"PONTO CHIQUE",2411.25303030303,456.718181818182,510.172727272727,484.915151515151,473.992424242424,485.454545454545
3152170,"PONTO DOS VOLANTES",2409.37573964497,448.516568047337,508.665680473373,498.688165680473,458.594082840237,494.91124260355
3152204,"PORTEIRINHA",2504.20874458874,469.115324675325,517.519826839827,514.329177489177,484.478181818182,518.766233766234
3152303,"PORTO FIRME",2521.34489795918,470.51862244898,518.991326530612,510.496683673469,484.042346938776,537.295918367347
3152402,"POTÉ",2486.3078125,460.81484375,519.93359375,514.001953125,476.869921875,514.6875
3152501,"POUSO ALEGRE",2718.72022341168,501.932534326274,558.453479171515,544.752082848499,529.680335117524,583.901791947871
3152600,"POUSO ALTO",2588.24418604651,484.562015503876,526.748837209302,526.126356589147,510.341860465116,540.46511627907
3152709,"PRADOS",2651.63674418605,500.853023255814,543.680465116279,518.966511627907,509.066976744186,579.06976744186
3152808,"PRATA",2565.28950131234,473.951706036745,533.68530183727,520.214960629921,486.518897637795,550.918635170604
3152907,"PRATÁPOLIS",2532.7256,467.6776,534.9432,522.3144,487.8704,519.92
3153004,"PRATINHA",2368.39589041096,448.056164383562,496.945205479452,494.958904109589,466.243835616438,462.191780821918
3153103,"PRESIDENTE BERNARDES",2627.94661654135,488.840601503759,530.611278195489,519.412781954887,510.134586466166,578.947368421053
3153202,"PRESIDENTE JUSCELINO",2456.39879518072,462.431325301205,502.885542168675,512.134939759036,464.248192771084,514.698795180723
3153301,"PRESIDENTE KUBITSCHEK",2441.73939393939,465.850505050505,511.331313131313,499.820202020202,461.30303030303,503.434343434343
3153400,"PRESIDENTE OLEGÁRIO",2596.20646766169,487.276865671642,541.879850746269,529.178606965174,503.301492537313,534.569651741294
3153509,"ALTO JEQUITIBÁ",2575.81476510067,486.114093959731,538.68255033557,521.980536912752,495.614765100671,533.422818791946
3153608,"PRUDENTE DE MORAIS",2565.37970479705,477.911808118081,537.339114391144,523.118450184502,497.268634686347,529.741697416974
3153707,"QUARTEL GERAL",2420.73666666667,451.393333333333,511.614444444445,492.117777777778,464.055555555556,501.555555555556
3153806,"QUELUZITO",2528.50266666667,470.941333333333,517.865333333333,516.677333333333,510.485333333333,512.533333333333
3153905,"RAPOSOS",2542.06814159292,473.66814159292,531.073230088496,521.126769911504,490.846017699115,525.353982300885
3154002,"RAUL SOARES",2599.07030927835,482.420618556701,536.596082474227,519.540618556701,499.461443298969,561.051546391753
3154101,"RECREIO",2634.36136363636,488.144696969697,548.573484848485,533.785606060606,513.706060606061,550.151515151515
3154150,"REDUTO",2491.11443298969,464.879381443299,523.271134020619,508.827835051546,482.177319587629,511.958762886598
3154200,"RESENDE COSTA",2671.51510638298,489.602765957447,544.083404255319,525.386382978723,524.442553191489,588
3154309,"RESPLENDOR",2582.30145454545,484.856363636364,535.274181818182,523.198181818182,505.445454545455,533.527272727273
3154408,"RESSAQUINHA",2599.76691176471,491.226470588235,542.514705882353,523.544852941176,498.363235294118,544.117647058824
3154457,"RIACHINHO",2375.9404040404,450.684343434343,498.711616161616,489.942929292929,455.187373737374,481.414141414141
3154507,"RIACHO DOS MACHADOS",2412.91941747573,457.773300970874,506.973786407767,496.152427184466,467.845145631068,484.174757281553
3154606,"RIBEIRÃO DAS NEVES",2531.50769467845,467.962040271215,536.619827409081,522.705074994863,480.851736182453,523.369015820834
3154705,"RIBEIRÃO VERMELHO",2533.02261904762,476.705952380953,529.2625,514.860119047619,476.360714285714,535.833333333333
3154804,"RIO ACIMA",2622.95898617512,490.826267281106,552.348847926267,532.097695852535,502.732258064516,544.953917050691
3154903,"RIO CASCA",2582.19162011173,482.02625698324,533.968156424581,523.672067039106,496.463687150838,546.061452513967
3155009,"RIO DOCE",2539.28636363636,468.1625,531.665909090909,533.582954545455,477.238636363636,528.636363636364
3155108,"RIO DO PRADO",2414.90967741935,454.745161290323,508.575268817204,491.963440860215,462.851612903226,496.774193548387
3155207,"RIO ESPERA",2568.10169491525,473.952542372881,529.481920903955,519.329378531074,500.027118644068,545.310734463277
3155306,"RIO MANSO",2524.18134328358,475.830597014925,526.969402985075,511.579104477612,490.399253731343,519.402985074627
3155405,"RIO NOVO",2659.15481927711,489.68734939759,546.182530120482,535.09578313253,516.622891566265,571.566265060241
